TOT,pH,NACL,pKa
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.411,3.6,0,4.657452426
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.421,3.6,0,4.65700392
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.431,3.6,0,4.656576398
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.441,3.6,0,4.656168957
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.451,3.6,0,4.655780743
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.461,3.6,0,4.655410952
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.471,3.6,0,4.655058821
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.481,3.6,0,4.654723631
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.491,3.6,0,4.6544047
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.501,3.6,0,4.654101381
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.511,3.6,0,4.65381306
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.521,3.6,0,4.653539154
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.531,3.6,0,4.653279109
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.541,3.6,0,4.653032396
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.551,3.6,0,4.652798515
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.561,3.6,0,4.652576987
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.571,3.6,0,4.652367355
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.581,3.6,0,4.652169184
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.591,3.6,0,4.651982057
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.601,3.6,0,4.651805578
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.611,3.6,0,4.651639367
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.621,3.6,0,4.651483059
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.631,3.6,0,4.651336308
0.641,3.6,0,4.651198779
0.641,3.6,0,4.651198779
0.641,3.6,0,4.651198779
0.641,3.6,0,4.651198779
0.641,3.5,0,4.65362492
0.1,3.5,0,4.698040238
0.1,3.5,0,4.698040238
0.1,3.5,0,4.698040238
0.1,3.5,0,4.698040238
0.1,3.5,0,4.698040238
0.1,3.5,0,4.698040238
0.1,3.5,0,4.698040238
0.1,3.5,0,4.698040238
0.1,3.5,0,4.698040238
0.1,3.5,0,4.698040238
0.2,3.5,0,4.680050114
0.2,3.5,0,4.680050114
0.2,3.5,0,4.680050114
0.2,3.5,0,4.680050114
0.2,3.5,0,4.680050114
0.2,3.5,0,4.680050114
0.2,3.5,0,4.680050114
0.2,3.5,0,4.680050114
0.2,3.5,0,4.680050114
0.2,3.5,0,4.680050114
0.3,3.5,0,4.669411233
0.3,3.5,0,4.669411233
0.3,3.5,0,4.669411233
0.3,3.5,0,4.669411233
0.3,3.5,0,4.669411233
0.3,3.5,0,4.669411233
0.3,3.5,0,4.669411233
0.3,3.5,0,4.669411233
0.3,3.5,0,4.669411233
0.3,3.5,0,4.669411233
0.4,3.5,0,4.662472202
0.4,3.5,0,4.662472202
0.4,3.5,0,4.662472202
0.4,3.5,0,4.662472202
0.4,3.5,0,4.662472202
0.4,3.5,0,4.662472202
0.4,3.5,0,4.662472202
0.4,3.5,0,4.662472202
0.4,3.5,0,4.662472202
0.4,3.5,0,4.662472202
0.5,3.5,0,4.657786502
0.5,3.5,0,4.657786502
0.5,3.5,0,4.657786502
0.5,3.5,0,4.657786502
0.5,3.5,0,4.657786502
0.5,3.5,0,4.657786502
0.5,3.5,0,4.657786502
0.5,3.5,0,4.657786502
0.5,3.5,0,4.657786502
0.5,3.5,0,4.657786502
0.6,3.5,0,4.654604563
0.6,3.5,0,4.654604563
0.6,3.5,0,4.654604563
0.6,3.5,0,4.654604563
0.6,3.5,0,4.654604563
0.6,3.5,0,4.654604563
0.6,3.5,0,4.654604563
0.6,3.5,0,4.654604563
0.6,3.5,0,4.654604563
0.6,3.5,0,4.654604563
0.7,3.5,0,4.652481258
0.7,3.5,0,4.652481258
0.7,3.5,0,4.652481258
0.7,3.5,0,4.652481258
0.7,3.5,0,4.652481258
0.7,3.5,0,4.652481258
0.7,3.5,0,4.652481258
0.7,3.5,0,4.652481258
0.7,3.5,0,4.652481258
0.7,3.5,0,4.652481258
0.8,3.5,0,4.651129333
0.8,3.5,0,4.651129333
0.8,3.5,0,4.651129333
0.8,3.5,0,4.651129333
0.8,3.5,0,4.651129333
0.8,3.5,0,4.651129333
0.8,3.5,0,4.651129333
0.8,3.5,0,4.651129333
0.8,3.5,0,4.651129333
0.8,3.5,0,4.651129333
0.9,3.5,0,4.650352712
0.9,3.5,0,4.650352712
0.9,3.5,0,4.650352712
0.9,3.5,0,4.650352712
0.9,3.5,0,4.650352712
0.9,3.5,0,4.650352712
0.9,3.5,0,4.650352712
0.9,3.5,0,4.650352712
0.9,3.5,0,4.650352712
0.9,3.5,0,4.650352712
1,3.5,0,4.650012036
1,3.5,0,4.650012036
1,3.5,0,4.650012036
1,3.5,0,4.650012036
1,3.5,0,4.650012036
1,3.5,0,4.650012036
1,3.5,0,4.650012036
1,3.5,0,4.650012036
1,3.5,0,4.650012036
1,3.6,0,4.650404311
0.1,3.6,0,4.692647079
0.1,3.6,0,4.692647079
0.1,3.6,0,4.692647079
0.1,3.6,0,4.692647079
0.1,3.6,0,4.692647079
0.1,3.6,0,4.692647079
0.1,3.6,0,4.692647079
0.1,3.6,0,4.692647079
0.1,3.6,0,4.692647079
0.1,3.6,0,4.692647079
0.2,3.6,0,4.674363783
0.2,3.6,0,4.674363783
0.2,3.6,0,4.674363783
0.2,3.6,0,4.674363783
0.2,3.6,0,4.674363783
0.2,3.6,0,4.674363783
0.2,3.6,0,4.674363783
0.2,3.6,0,4.674363783
0.2,3.6,0,4.674363783
0.2,3.6,0,4.674363783
0.3,3.6,0,4.664175087
0.3,3.6,0,4.664175087
0.3,3.6,0,4.664175087
0.3,3.6,0,4.664175087
0.3,3.6,0,4.664175087
0.3,3.6,0,4.664175087
0.3,3.6,0,4.664175087
0.3,3.6,0,4.664175087
0.3,3.6,0,4.664175087
0.3,3.6,0,4.664175087
0.4,3.6,0,4.657971169
0.4,3.6,0,4.657971169
0.4,3.6,0,4.657971169
0.4,3.6,0,4.657971169
0.4,3.6,0,4.657971169
0.4,3.6,0,4.657971169
0.4,3.6,0,4.657971169
0.4,3.6,0,4.657971169
0.4,3.6,0,4.657971169
0.4,3.6,0,4.657971169
0.5,3.6,0,4.654131028
0.5,3.6,0,4.654131028
0.5,3.6,0,4.654131028
0.5,3.6,0,4.654131028
0.5,3.6,0,4.654131028
0.5,3.6,0,4.654131028
0.5,3.6,0,4.654131028
0.5,3.6,0,4.654131028
0.5,3.6,0,4.654131028
0.5,3.6,0,4.654131028
0.6,3.6,0,4.651822758
0.6,3.6,0,4.651822758
0.6,3.6,0,4.651822758
0.6,3.6,0,4.651822758
0.6,3.6,0,4.651822758
0.6,3.6,0,4.651822758
0.6,3.6,0,4.651822758
0.6,3.6,0,4.651822758
0.6,3.6,0,4.651822758
0.6,3.6,0,4.651822758
0.7,3.6,0,4.650558786
0.7,3.6,0,4.650558786
0.7,3.6,0,4.650558786
0.7,3.6,0,4.650558786
0.7,3.6,0,4.650558786
0.7,3.6,0,4.650558786
0.7,3.6,0,4.650558786
0.7,3.6,0,4.650558786
0.7,3.6,0,4.650558786
0.7,3.6,0,4.650558786
0.8,3.6,0,4.65002926
0.8,3.6,0,4.65002926
0.8,3.6,0,4.65002926
0.8,3.6,0,4.65002926
0.8,3.6,0,4.65002926
0.8,3.6,0,4.65002926
0.8,3.6,0,4.65002926
0.8,3.6,0,4.65002926
0.8,3.6,0,4.65002926
0.8,3.6,0,4.65002926
0.9,3.6,0,4.650026188
0.9,3.6,0,4.650026188
0.9,3.6,0,4.650026188
0.9,3.6,0,4.650026188
0.9,3.6,0,4.650026188
0.9,3.6,0,4.650026188
0.9,3.6,0,4.650026188
0.9,3.6,0,4.650026188
0.9,3.6,0,4.650026188
0.9,3.6,0,4.650026188
1,3.6,0,4.650404311
1,3.6,0,4.650404311
1,3.6,0,4.650404311
1,3.6,0,4.650404311
1,3.6,0,4.650404311
1,3.6,0,4.650404311
1,3.6,0,4.650404311
1,3.6,0,4.650404311
1,3.6,0,4.650404311
1,3.7,0,4.652228123
0.1,3.7,0,4.687166729
0.1,3.7,0,4.687166729
0.1,3.7,0,4.687166729
0.1,3.7,0,4.687166729
0.1,3.7,0,4.687166729
0.1,3.7,0,4.687166729
0.1,3.7,0,4.687166729
0.1,3.7,0,4.687166729
0.1,3.7,0,4.687166729
0.1,3.7,0,4.687166729
0.2,3.7,0,4.668940773
0.2,3.7,0,4.668940773
0.2,3.7,0,4.668940773
0.2,3.7,0,4.668940773
0.2,3.7,0,4.668940773
0.2,3.7,0,4.668940773
0.2,3.7,0,4.668940773
0.2,3.7,0,4.668940773
0.2,3.7,0,4.668940773
0.2,3.7,0,4.668940773
0.3,3.7,0,4.659532453
0.3,3.7,0,4.659532453
0.3,3.7,0,4.659532453
0.3,3.7,0,4.659532453
0.3,3.7,0,4.659532453
0.3,3.7,0,4.659532453
0.3,3.7,0,4.659532453
0.3,3.7,0,4.659532453
0.3,3.7,0,4.659532453
0.3,3.7,0,4.659532453
0.4,3.7,0,4.654336186
0.4,3.7,0,4.654336186
0.4,3.7,0,4.654336186
0.4,3.7,0,4.654336186
0.4,3.7,0,4.654336186
0.4,3.7,0,4.654336186
0.4,3.7,0,4.654336186
0.4,3.7,0,4.654336186
0.4,3.7,0,4.654336186
0.4,3.7,0,4.654336186
0.5,3.7,0,4.651553066
0.5,3.7,0,4.651553066
0.5,3.7,0,4.651553066
0.5,3.7,0,4.651553066
0.5,3.7,0,4.651553066
0.5,3.7,0,4.651553066
0.5,3.7,0,4.651553066
0.5,3.7,0,4.651553066
0.5,3.7,0,4.651553066
0.5,3.7,0,4.651553066
0.6,3.7,0,4.650274045
0.6,3.7,0,4.650274045
0.6,3.7,0,4.650274045
0.6,3.7,0,4.650274045
0.6,3.7,0,4.650274045
0.6,3.7,0,4.650274045
0.6,3.7,0,4.650274045
0.6,3.7,0,4.650274045
0.6,3.7,0,4.650274045
0.6,3.7,0,4.650274045
0.7,3.7,0,4.6499762
0.7,3.7,0,4.6499762
0.7,3.7,0,4.6499762
